date,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B,OT,%UNWEIGHTED ILI,AGE 0-4,AGE 25-64,AGE 5-24,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
2010-07-19,1606,5,3,0.498132,0.00311332503113325,0.0018679950186799503,0.842615,0.742774,1323,1094,1335,198,3950,1265,531790
2010-07-26,1686,18,5,1.36418,0.010676156583629894,0.0029655990510083037,0.858382,0.730934,1290,1107,1279,174,3850,1250,526723
2010-08-02,1520,15,1,1.05263,0.009868421052631578,0.0006578947368421052,0.83383,0.786882,1381,1130,1357,209,4077,1241,518121
2010-08-09,1676,19,10,1.73031,0.011336515513126491,0.0059665871121718375,0.847437,0.763051,1378,1109,1307,214,4008,1212,525260
2010-08-16,1790,16,3,1.06145,0.008938547486033519,0.0016759776536312849,0.888273,0.841043,1485,1243,1592,198,4518,1225,537190
2010-08-23,1967,34,6,2.03355,0.01728520589730554,0.003050330452465684,0.765372,0.791573,1520,1106,1592,202,4420,1235,558382
2010-08-30,2212,24,4,1.26582,0.0108499095840868,0.0018083182640144665,0.91858,0.912732,1564,1373,1866,204,5007,1170,548573
2010-09-06,2336,32,4,1.5411,0.0136986301369863,0.0017123287671232876,1.01432,1.03398,1850,1450,1959,234,5493,1198,531250
2010-09-13,2698,44,6,1.85322,0.01630837657524092,0.002223869532987398,1.01233,0.934009,1720,1419,2118,253,5510,1210,589930
2010-09-20,2960,39,9,1.62162,0.013175675675675676,0.0030405405405405407,1.11803,1.08189,2134,1771,2510,326,6741,1206,623077
2010-09-27,2988,30,10,1.33869,0.010040160642570281,0.0033467202141900937,1.11806,1.06563,1995,1715,2383,294,6387,1254,599366
2010-10-04,3600,54,23,2.13889,0.015,0.006388888888888889,1.10939,1.13505,2627,2304,3142,400,8473,1838,746485
2010-10-11,4006,92,36,3.19521,0.022965551672491265,0.008986520219670495,1.24341,1.25256,2953,2428,3522,444,9347,1875,746230
2010-10-18,4112,94,45,3.38035,0.022859922178988325,0.010943579766536964,1.25726,1.2457,3044,2588,3641,411,9684,1907,777397
2010-10-25,4240,114,52,3.91509,0.02688679245283019,0.012264150943396227,1.25734,1.26774,3226,2436,3822,420,9904,1929,781234
2010-11-01,4608,141,106,5.36024,0.030598958333333332,0.023003472222222224,1.43414,1.43723,3451,2717,4397,455,11020,1947,766753
2010-11-08,5377,187,163,6.50921,0.03477775711363214,0.030314301655198064,1.51838,1.53341,3927,2690,4679,511,11807,1940,769982
2010-11-15,5578,250,237,8.73073,0.04481893151667264,0.04248834707780567,1.61617,1.69445,4416,3101,5322,497,13336,1921,787038
2010-11-22,5533,322,265,10.6091,0.05819627688414965,0.0478944514729803,1.84378,1.9915,4598,2786,4145,550,12079,1938,606527
2010-11-29,5975,337,260,9.99163,0.05640167364016736,0.04351464435146443,1.72535,1.81305,5045,3355,4978,619,13997,1964,772016
2010-12-06,6361,533,310,13.2526,0.08379185662631662,0.04873447571136614,1.87923,2.01426,5060,3404,5867,627,14958,1936,742606
2010-12-13,7692,908,542,18.8508,0.11804472178887156,0.07046281851274051,2.3371,2.55659,6300,3878,7194,650,18022,1916,704923
2010-12-20,8172,1357,689,25.0367,0.16605482134116495,0.08431228585413607,3.03533,3.38185,7295,4695,7071,838,19899,1840,588406
2010-12-27,9030,1724,648,26.268,0.19091915836101883,0.07176079734219269,3.136,3.43172,7478,6036,5764,1068,20346,1887,592880
2011-01-03,10441,2056,572,25.17,0.19691600421415573,0.05478402451872426,2.53336,2.69151,6584,6041,6342,1059,20026,1923,744043
2011-01-10,10190,2399,585,29.2836,0.2354268891069676,0.05740922473012758,2.91288,2.91063,6238,5757,7773,953,20721,1921,711908
2011-01-17,11067,2969,741,33.5231,0.2682750519562664,0.06695581458389807,3.44497,3.49232,7247,6829,11243,938,26257,1964,751850
2011-01-24,12950,3475,972,34.3398,0.26833976833976836,0.07505791505791506,4.16185,4.0037,8007,7746,15291,931,31975,1947,798637
2011-01-31,13875,3785,1127,35.4018,0.2727927927927928,0.08122522522522523,4.55159,4.43534,8195,8526,16366,1197,34284,1970,772974
2011-02-07,14647,3900,1177,34.6624,0.26626612958284973,0.08035775244077285,4.46504,4.24215,8036,8808,16516,1096,34456,1961,812230
2011-02-14,16401,4362,1354,34.8515,0.2659593927199561,0.08255594171087129,4.55124,4.39719,8172,9609,17493,1293,36567,1910,831600
2011-02-21,15033,3453,1204,30.9785,0.22969467172221114,0.08009046763786337,4.0822,3.90256,7839,8453,13718,1267,31277,1908,801449
2011-02-28,12990,2689,884,27.5058,0.20700538876058505,0.0680523479599692,3.38812,3.15073,6376,6609,10496,1146,24627,1860,781629
2011-03-07,11625,2075,691,23.7935,0.17849462365591398,0.059440860215053765,2.99142,2.72422,5691,5360,8427,899,20377,1829,747993
2011-03-14,9860,1437,563,20.284,0.14574036511156185,0.057099391480730226,2.61542,2.33336,5363,4440,6702,804,17309,1823,741807
2011-03-21,8443,955,406,16.1199,0.11311145327490228,0.04808717280587469,2.09065,1.925,4400,3529,5489,613,14031,1790,728883
2011-03-28,7107,617,293,12.8043,0.08681581539327424,0.04122695933586605,1.86146,1.75243,4189,3121,5025,622,12957,1770,739375
2011-04-04,6481,382,254,9.8133,0.05894152137015893,0.03919148279586484,1.61377,1.57704,3701,2732,4557,508,11498,1723,729089
2011-04-11,5615,241,159,7.12378,0.042920747996438115,0.028317008014247552,1.42199,1.35766,3164,2215,3562,450,9391,1681,691707
2011-04-18,4642,119,86,4.4162,0.025635501938819475,0.01852649719948298,1.3382,1.31223,3139,2064,3064,428,8695,1651,662612
2011-04-25,3976,70,63,3.34507,0.017605633802816902,0.01584507042253521,1.19995,1.14937,2895,1879,2673,383,7830,1612,681240
2011-05-02,3611,44,25,1.91083,0.012184990307394073,0.006923289947382997,1.14889,1.11451,2532,1829,2553,393,7307,1585,655627
2011-05-09,3271,21,15,1.10058,0.0064200550290431065,0.0045857535921736475,1.12194,1.10984,2551,1739,2595,351,7236,1556,651983
2011-05-16,3079,13,13,0.84443,0.004222150048717116,0.004222150048717116,1.06712,1.0524,2353,1592,2280,305,6530,1516,620485
2011-05-23,2705,13,5,0.665434,0.004805914972273568,0.0018484288354898336,1.05058,1.03536,2213,1450,2110,299,6072,1381,586460
2011-05-30,2442,7,6,0.532351,0.0028665028665028664,0.002457002457002457,1.15203,1.11777,2249,1410,1980,307,5946,1357,531954
2011-06-06,2259,2,4,0.265604,0.0008853474988933156,0.0017706949977866313,0.970975,0.982949,2040,1469,1760,278,5547,1296,564322
2011-06-13,2109,9,0,0.426743,0.004267425320056899,0.0,0.894683,0.925194,1812,1316,1599,262,4989,1279,539238
2011-06-20,1967,2,3,0.254194,0.0010167768174885613,0.001525165226232842,0.843568,0.835531,1604,1178,1422,244,4448,1251,532356
2011-06-27,1560,3,1,0.25641,0.0019230769230769232,0.000641025641025641,0.815409,0.832393,1472,1074,1462,210,4218,1225,506732
2011-07-04,1498,4,1,0.333778,0.0026702269692923898,0.0006675567423230974,0.823052,0.855591,1423,1093,1269,224,4009,1211,468565
2011-07-11,1500,5,4,0.6,0.0033333333333333335,0.0026666666666666666,0.674635,0.706949,1255,1072,1206,188,3721,1220,526346
2011-07-18,1500,5,5,0.666667,0.0033333333333333335,0.0033333333333333335,0.631883,0.694387,1243,992,1184,178,3597,1203,518011
2011-07-25,1307,3,1,0.306044,0.0022953328232593728,0.0007651109410864575,0.641513,0.687976,1251,930,1188,169,3538,1179,514262
2011-08-01,1428,8,3,0.770308,0.0056022408963585435,0.0021008403361344537,0.529813,0.644743,1088,838,1125,151,3202,1175,496632
2011-08-08,1433,11,2,0.907188,0.007676203768318213,0.0013956734124214933,0.644089,0.67533,1207,935,1223,158,3523,1175,521671
2011-08-15,1506,13,3,1.06242,0.008632138114209827,0.00199203187250996,0.667718,0.72823,1342,1008,1358,166,3874,1191,531975
2011-08-22,1705,11,6,0.997067,0.0064516129032258064,0.0035190615835777126,0.705668,0.806526,1505,1119,1600,220,4444,1195,551005
2011-08-29,1925,14,1,0.779221,0.007272727272727273,0.0005194805194805195,0.804155,0.860408,1528,1195,1781,213,4717,1200,548228
2011-09-05,2056,11,2,0.632296,0.005350194552529183,0.0009727626459143969,0.907804,0.936075,1622,1197,1809,185,4813,1184,514168
2011-09-12,2326,17,4,0.902837,0.007308684436801376,0.0017196904557179708,1.00555,0.966683,1788,1368,2206,205,5567,1196,575887
2011-09-19,2612,13,8,0.803982,0.0049770290964777945,0.0030627871362940277,1.03601,0.996007,1816,1500,2264,242,5822,1201,584534
2011-09-26,2920,29,6,1.19863,0.00993150684931507,0.002054794520547945,1.07583,1.10846,2248,1702,2514,244,6708,1213,605162
2011-10-03,3192,24,9,1.03383,0.007518796992481203,0.002819548872180451,1.16092,1.20345,3106,2397,3485,377,9365,1850,778182
2011-10-10,3316,11,8,0.572979,0.0033172496984318458,0.0024125452352231603,1.19785,1.23777,3317,2449,3667,370,9803,1883,791987
2011-10-17,3425,20,8,0.817518,0.00583941605839416,0.0023357664233576644,1.27926,1.25259,3324,2418,3837,379,9958,1905,794995
2011-10-24,3749,32,12,1.17365,0.008535609495865563,0.0032008535609495867,1.29194,1.30546,3453,2430,4035,380,10298,1900,788840
2011-10-31,4075,30,9,0.957055,0.007361963190184049,0.0022085889570552146,1.42824,1.45295,3634,2717,4658,387,11396,1925,784334
2011-11-07,4326,34,15,1.13269,0.00785945446139621,0.0034674063800277394,1.39803,1.44089,3949,2743,4348,456,11496,1946,797839
2011-11-14,4580,32,12,0.960699,0.0069868995633187774,0.0026200873362445414,1.45831,1.46221,3923,2963,4361,474,11721,1900,801594
2011-11-21,4108,56,19,1.82571,0.013631937682570594,0.0046251217137293086,1.56548,1.65573,4125,2482,3340,430,10377,1918,626731
2011-11-28,4669,55,17,1.54209,0.011779824373527523,0.0036410366245448705,1.34313,1.46606,4237,2874,3955,413,11479,1904,782984
2011-12-05,4710,88,20,2.29299,0.018683651804670912,0.004246284501061571,1.48139,1.51811,3995,2710,4040,442,11187,1898,736905
2011-12-12,4906,113,20,2.71097,0.023033020790868323,0.0040766408479412965,1.63398,1.66429,4579,2915,4097,546,12137,1872,729258
2011-12-19,5151,173,24,3.8245,0.033585711512327705,0.004659289458357601,1.83126,1.85274,5016,2886,3535,521,11958,1851,645424
2011-12-26,5470,164,18,3.32724,0.029981718464351007,0.0032906764168190127,2.10451,2.12413,5243,3261,3184,668,12356,1821,581697
2012-01-02,5690,161,22,3.21617,0.02829525483304042,0.003866432337434095,1.73625,1.76709,4514,3370,3393,715,11992,1891,678631
2012-01-09,5341,220,15,4.39993,0.04119078824190227,0.0028084628346751544,1.55066,1.5434,4059,3237,3636,611,11543,1883,747894
2012-01-16,5364,302,18,5.9657,0.05630126771066368,0.003355704697986577,1.62891,1.64762,4364,3047,4030,498,11939,1887,724623
2012-01-23,5840,441,32,8.09932,0.07551369863013699,0.005479452054794521,1.76038,1.6843,4766,3128,4802,513,13209,1891,784244
2012-01-30,6251,637,43,10.8783,0.1019036954087346,0.006878899376099824,1.92728,1.86354,5218,3330,5336,564,14448,1885,775298
2012-02-06,6413,753,56,12.615,0.11741774520505224,0.008732262591610791,1.91994,1.86408,5028,3476,5555,565,14624,1875,784516
2012-02-13,7298,1012,71,14.8397,0.13866812825431626,0.009728692792545903,2.09951,2.01839,5277,3991,5994,667,15929,1884,789193
2012-02-20,7596,1365,78,18.9968,0.1796998420221169,0.010268562401263823,2.23973,2.10385,5246,4140,5990,761,16137,1853,767022
2012-02-27,8485,1909,112,23.8185,0.22498526812021213,0.013199764289923394,2.21921,2.09555,5219,4294,6239,766,16518,1826,788242
2012-03-05,8459,2261,123,28.183,0.26728927769239863,0.014540725854119873,2.16693,2.10398,4811,3830,6493,629,15763,1816,749198
2012-03-12,8822,2511,199,30.7187,0.28462933575153027,0.02255724325549762,2.38913,2.2941,5175,4506,6768,701,17150,1819,747570
2012-03-19,7974,1958,237,27.527,0.2455480311010785,0.029721595184349133,1.96466,1.92223,4422,3810,5683,609,14524,1780,755579
2012-03-26,7450,1362,244,21.557,0.18281879194630873,0.03275167785234899,1.84229,1.74239,3807,3405,5256,549,13017,1753,747079
2012-04-02,6695,1203,275,22.0762,0.17968633308439133,0.041075429424943986,1.68674,1.67601,3582,3145,4631,572,11930,1729,711808
2012-04-09,6304,991,298,20.4473,0.1572017766497462,0.04727157360406092,1.53136,1.49637,3253,2876,4059,544,10732,1707,717202
2012-04-16,5689,860,314,20.6363,0.15116892248198277,0.055194234487607664,1.37912,1.38202,3001,2709,4020,393,10123,1699,732480
2012-04-23,4980,586,274,17.2691,0.1176706827309237,0.05502008032128514,1.29515,1.28926,2638,2495,3802,435,9370,1675,726772
2012-04-30,4522,471,252,15.9885,0.10415745245466608,0.05572755417956656,1.39521,1.35803,2509,2364,3671,455,8999,1564,662649
2012-05-07,4061,350,266,15.1687,0.08618566855454321,0.06550110810145285,1.32522,1.30833,2524,2165,3468,419,8576,1546,655492
2012-05-14,3811,254,254,13.3298,0.06664917344528995,0.06664917344528995,1.23059,1.26692,2465,2135,3087,375,8062,1503,636347
2012-05-21,3729,156,260,11.1558,0.0418342719227675,0.06972378653794584,1.23028,1.27731,2545,1944,3011,378,7878,1415,616765
2012-05-28,3347,137,228,10.9053,0.04093217806991335,0.06812070510905288,1.26877,1.2991,2480,1722,2601,350,7153,1409,550614
2012-06-04,3055,96,197,9.59083,0.031423895253682485,0.06448445171849428,1.10782,1.16297,2336,1739,2352,338,6765,1365,581700
2012-06-11,2898,110,179,9.97239,0.03795721187025535,0.06176673567977916,1.09559,1.08612,2231,1578,2024,300,6133,1289,564670
2012-06-18,2529,68,103,6.76157,0.026888098062475288,0.04072756030051404,1.11031,1.0568,2259,1530,1974,285,6048,1295,572296
2012-06-25,2255,39,113,6.74058,0.01729490022172949,0.050110864745011086,1.10616,1.07871,2168,1480,1850,288,5786,1260,536380
2012-07-02,1970,34,59,4.72081,0.017258883248730966,0.029949238578680204,1.10816,1.04662,1911,1401,1706,273,5291,1271,505533
2012-07-09,2052,52,41,4.5809,0.025341130604288498,0.019980506822612085,0.999444,0.928152,1913,1301,1751,220,5185,1240,558637
2012-07-16,2100,29,48,3.66667,0.01380952380952381,0.022857142857142857,0.924199,0.901936,1818,1232,1640,241,4931,1223,546713
2012-07-23,2048,64,32,5.12695,0.03125,0.015625,0.949257,0.915356,1752,1347,1721,283,5103,1250,557488
2012-07-30,2161,77,33,9.48635,0.03563165201295696,0.015270708005552984,0.978903,0.952548,1728,1458,1706,267,5159,1240,541600
2012-08-06,2294,75,25,7.54141,0.03269398430688753,0.010897994768962511,0.925024,0.916661,1660,1364,1718,284,5026,1248,548294
2012-08-13,2501,89,27,6.71731,0.03558576569372251,0.010795681727309077,0.848456,0.901787,1721,1343,1755,232,5051,1238,560110
2012-08-20,2705,75,23,4.17745,0.027726432532347505,0.008502772643253234,1.04451,1.03315,2098,1619,2128,296,6141,1238,594395
2012-08-27,2746,53,19,3.05899,0.01930080116533139,0.006919155134741442,1.0986,1.05238,1958,1748,2335,277,6318,1238,600354
2012-09-03,2914,52,32,3.05422,0.017844886753603295,0.01098146877144818,1.22071,1.12713,1886,1798,2294,318,6296,1242,558585
2012-09-10,3280,27,44,2.22561,0.008231707317073171,0.013414634146341463,1.24976,1.1866,2176,1921,2870,415,7382,1252,622114
2012-09-17,3501,66,42,3.08483,0.018851756640959727,0.011996572407883462,1.22892,1.21415,2295,2041,2972,348,7656,1268,630563
2012-09-24,3649,67,64,3.59002,0.018361194847903536,0.017539051795012334,1.29393,1.25198,2421,2121,2867,398,7807,1248,623572
2012-10-01,4513,93,78,3.78905,0.020607134943496565,0.017283403500997118,1.23034,1.20559,2773,2516,3691,415,9395,1932,779285
2012-10-08,4914,98,95,3.92755,0.019943019943019943,0.01933251933251933,1.3278,1.31929,2960,2702,4007,489,10158,1940,769959
2012-10-15,5249,183,122,5.81063,0.034863783577824346,0.023242522385216232,1.33995,1.32737,3202,2662,4233,488,10585,1968,797444
2012-10-22,5306,207,141,6.55861,0.03901243874858651,0.026573690162080662,1.37842,1.36688,3346,2783,4268,516,10913,1958,798388
2012-10-29,5406,271,154,7.86164,0.050129485756566776,0.028486866444691086,1.50085,1.50535,3326,2829,4422,484,11061,1929,734781
2012-11-05,6446,398,231,9.75799,0.06174371703381942,0.03583617747440273,1.65163,1.61273,3733,3255,5145,541,12674,1974,785871
2012-11-12,6721,629,267,13.3611,0.09358726380002975,0.03972623121559292,1.76746,1.75208,4034,3466,5526,597,13623,1966,777534
2012-11-19,7433,1005,364,18.4179,0.13520785685456746,0.04897080586573389,2.30609,2.33365,4651,3929,5387,683,14650,1968,627772
2012-11-26,9333,1586,503,22.3829,0.16993464052287582,0.053894781956498446,2.16324,2.2268,5102,5448,7018,953,18521,2006,831730
2012-12-03,12060,2829,693,29.204,0.2345771144278607,0.057462686567164176,2.83038,2.97657,6486,6463,10857,1071,24877,2006,835762
2012-12-10,14711,3941,856,32.6083,0.26789477261912853,0.05818775066276936,3.43761,3.62552,7446,7779,12945,1262,29432,1977,811800
2012-12-17,16904,5177,1154,37.4527,0.3062588736393753,0.06826786559394227,4.30554,4.5532,8546,10167,13971,1648,34332,1908,754019
2012-12-24,18139,5671,1199,37.8742,0.3126412701913005,0.0661006670709521,6.06082,6.02598,9709,12934,11391,2554,36588,1905,607171
2013-01-07,19673,5798,1146,35.2971,0.29471864992629493,0.05825242718446602,4.64931,4.96368,8444,13759,9108,2792,34103,1982,687051
2013-01-14,22224,6365,1237,34.2063,0.2864020878329734,0.0556605471562275,4.32584,4.69072,8297,15379,13424,2796,39896,1995,850531
2013-01-21,20931,5251,1142,30.5432,0.2508719124743204,0.05456022168076059,4.51113,4.70473,8633,12500,15992,2316,39441,2008,838326
2013-01-28,18668,4332,1189,29.5747,0.23205485322476965,0.06369187915148918,4.2171,4.1646,7441,9781,13439,1765,32426,1978,778610
2013-02-04,16228,3146,1158,26.5221,0.19386245994577272,0.07135814641360612,3.78956,3.69533,6609,8972,12653,1574,29808,1963,806640
2013-02-11,14491,2106,1188,22.7314,0.14533158512179975,0.08198191981229729,3.29206,3.2363,5757,7207,10816,1207,24987,1931,772086
2013-02-18,12691,1456,1194,20.8809,0.11472697186982901,0.09408242061303286,3.0197,2.89421,5289,6592,9395,1045,22321,1926,771229
2013-02-25,11354,1050,1225,20.037,0.09247842170160296,0.10789149198520345,2.71499,2.71742,5099,5982,8415,1023,20519,1940,755092
2013-03-04,10504,786,1181,18.7262,0.07482863670982483,0.11243335872048743,2.4845,2.52297,4633,5649,7981,968,19231,1893,762238
2013-03-11,10165,617,1204,17.9144,0.06069847515986227,0.11844564682734875,2.57808,2.55227,4791,5471,7709,858,18829,1884,737736
2013-03-18,9559,462,1155,16.916,0.04833141542002301,0.12082853855005754,2.39237,2.43225,4480,4958,7065,889,17392,1846,715059
2013-03-25,8647,359,1017,15.913,0.04151728923326009,0.1176130449867006,2.06778,2.10851,3957,4461,6095,741,15254,1825,723449
2013-04-01,7722,263,853,14.4522,0.03405853405853406,0.11046361046361046,1.90281,1.94725,3830,4048,5204,632,13714,1811,704276
2013-04-08,6782,258,687,13.9339,0.038041875552934236,0.10129755234444117,1.65902,1.74859,3516,3783,4299,675,12273,1769,701881
2013-04-15,6198,182,489,10.8261,0.029364311068086478,0.07889641819941917,1.43006,1.49713,3110,3176,3929,603,10818,1742,722583
2013-04-22,5575,156,332,8.75336,0.02798206278026906,0.05955156950672646,1.27757,1.32313,2707,2481,3509,491,9188,1732,694415
2013-04-29,5095,142,249,7.67419,0.02787046123650638,0.04887144259077527,1.19009,1.22647,2588,2212,3364,425,8589,1711,700300
2013-05-06,4919,102,222,6.5867,0.020735921935352713,0.045131124212238256,1.09556,1.19614,2439,2035,3142,370,7986,1675,667648
2013-05-13,4473,76,166,5.41024,0.016990833892242343,0.037111558238318805,1.08589,1.19049,2422,2044,2877,361,7704,1630,647130
2013-05-20,4102,57,126,4.46124,0.013895660653339834,0.030716723549488054,1.07343,1.17426,2431,1910,2583,393,7317,1582,623114
2013-05-27,4097,56,123,4.36905,0.013668537954600928,0.030021967293141324,1.01677,1.13342,2230,1772,2219,368,6589,1489,581338
2013-06-03,3587,56,95,4.20965,0.015611931976582102,0.02648452746027321,1.04847,1.14306,2109,1630,2094,357,6190,1486,541528
2013-06-10,3576,56,82,3.85906,0.015659955257270694,0.022930648769574943,0.920349,1.00881,1983,1546,1779,330,5638,1421,558875
2013-06-17,3254,65,63,3.93362,0.01997541487400123,0.01936078672403196,0.920779,1.02358,1969,1580,1713,277,5539,1419,541138
2013-06-24,3227,72,55,3.99752,0.022311744654477845,0.017043693833281685,0.904333,1.00138,1877,1529,1766,302,5474,1405,546643
2013-07-01,2999,63,28,3.23441,0.02100700233411137,0.009336445481827277,0.83057,0.909498,1703,1346,1581,285,4915,1389,540408
2013-07-08,2579,55,25,3.25708,0.021326095385808454,0.009693679720822024,0.862837,0.950042,1594,1172,1489,251,4506,1357,474295
2013-07-15,2653,86,14,3.76932,0.03241613267998492,0.005277044854881266,0.732182,0.829299,1576,1224,1491,219,4510,1362,543833
2013-07-22,2504,59,14,2.95527,0.02356230031948882,0.005591054313099041,0.724558,0.802109,1432,1164,1405,185,4186,1341,521874
2013-07-29,2316,57,10,2.9361,0.02461139896373057,0.004317789291882556,0.740848,0.806333,1416,1132,1464,221,4233,1325,524969
2013-08-05,2549,67,20,3.49157,0.02628481757551981,0.007846214201647704,0.726037,0.796937,1216,1202,1284,184,3886,1290,487617
2013-08-12,2494,66,12,3.12751,0.026463512429831595,0.0048115477145148355,0.755639,0.779136,1367,1172,1338,198,4075,1299,523015
2013-08-19,2304,52,12,2.77778,0.022569444444444444,0.005208333333333333,0.761847,0.797653,1364,1250,1366,188,4168,1276,522533
2013-08-26,2560,56,3,2.34375,0.021875,0.001171875,0.779896,0.825485,1331,1193,1561,232,4317,1265,522965
2013-09-02,3006,112,10,4.09182,0.037258815701929474,0.00332667997338656,0.899138,0.935469,1499,1424,1814,316,5053,1260,540157
2013-09-09,3148,102,13,3.65311,0.032401524777636595,0.004129606099110546,0.999524,1.04345,1681,1599,2035,311,5626,1317,539175
2013-09-16,3602,115,7,3.38701,0.03192670738478623,0.001943364797334814,1.0558,1.09107,1926,1657,2437,354,6374,1307,584196
2013-09-23,3888,102,22,3.1893,0.026234567901234566,0.00565843621399177,1.0967,1.20108,2175,1887,2683,365,7110,1290,591969
2013-09-30,4596,168,20,4.09051,0.03655352480417755,0.004351610095735422,1.24709,1.26179,2393,2148,2963,459,7963,1364,631088
2013-10-07,4911,165,28,3.95032,0.033598045204642636,0.0057014864589696596,1.15746,1.13249,2974,2478,3769,456,9677,1960,854487
2013-10-14,5808,197,32,3.94284,0.03391873278236915,0.005509641873278237,1.27184,1.21121,3276,2686,3925,533,10420,1990,860298
2013-10-21,5801,159,26,3.18911,0.02740906740217204,0.004481985864506119,1.31623,1.25682,3483,2795,3880,500,10658,2018,848016
2013-10-28,5886,194,14,3.53381,0.03295956506965681,0.002378525314305131,1.37444,1.37097,3930,3108,4484,514,12036,2027,877917
2013-11-04,6316,250,43,4.63901,0.039582013932868906,0.006808106396453451,1.46781,1.42956,4045,3284,4642,531,12502,2028,874537
2013-11-11,6945,357,43,5.75954,0.05140388768898488,0.00619150467962563,1.5834,1.53588,4434,3464,5062,538,13498,2017,878845
2013-11-18,7203,481,37,7.19145,0.06677773150076358,0.005136748576981813,1.60253,1.60267,4643,3706,5000,578,13927,2054,868987
2013-11-25,7839,660,57,9.14657,0.08419441255262151,0.007271335629544585,1.72344,1.73267,4835,4171,5579,583,15168,2012,875411
2013-12-02,7433,856,42,12.0813,0.11516211489304454,0.005650477599892372,2.11076,2.09858,4937,4086,4313,639,13975,2042,665926
2013-12-09,10169,1650,69,16.9043,0.16225784246238567,0.006785327957517947,2.1708,2.21374,5549,5927,6579,865,18920,2055,854664
2013-12-16,10837,2201,52,20.7899,0.20310048906523945,0.00479837593429916,2.36971,2.41674,5501,6049,7046,802,19398,2054,802651
2013-12-23,14015,3888,67,28.2198,0.27741705315733145,0.0047805922226186225,3.15997,3.03071,6555,8797,8406,939,24697,2009,814891
2013-12-30,15748,4800,93,31.0706,0.3048006096012192,0.005905511811023622,4.59053,4.38724,7814,10373,7485,1316,26988,2007,615148
2014-01-06,17779,5099,88,29.1749,0.28679903256651107,0.004949659710894876,4.28195,4.2112,7488,12690,6726,1750,28654,2033,680424
2014-01-13,18253,4966,91,27.705,0.27206486604941654,0.004985481838601874,3.56288,3.46492,6233,12411,7881,1622,28147,2059,812343
2014-01-20,17480,4549,131,26.7735,0.26024027459954235,0.007494279176201373,3.36378,3.31698,6007,11240,9517,1606,28370,2049,855297
2014-01-27,16468,3817,185,24.3017,0.2317828515909643,0.011233908185572019,3.39659,3.2407,5878,9434,8858,1332,25502,2062,786928
2014-02-03,14618,2815,175,20.4542,0.19257080311944177,0.011971541934601176,3.11922,2.88598,5133,8434,8714,1203,23484,2051,813726
2014-02-10,12995,2258,219,19.0612,0.17375913813005,0.01685263562908811,2.83572,2.62172,4729,7520,7711,1125,21085,2051,804244
2014-02-17,11892,1724,227,16.406,0.1449714093508241,0.01908846283215607,2.48484,2.34067,4210,6299,6717,969,18195,2018,777340
2014-02-24,11127,1270,248,13.6425,0.11413678439831042,0.0222881279769929,2.2741,2.12059,4250,5990,6121,873,17234,2025,812700
2014-03-03,10252,944,274,11.8806,0.09207959422551697,0.026726492391728442,2.07244,1.91094,3953,5196,5875,890,15914,1978,832786
2014-03-10,9441,722,301,10.8357,0.0764749496875331,0.03188221586696324,1.98207,1.9023,3775,4902,5575,792,15044,1944,790831
2014-03-17,8922,652,334,11.0513,0.07307778524994396,0.03743555256668908,1.82441,1.76619,3616,4570,5022,816,14024,1904,794024
2014-03-24,8216,566,464,12.5365,0.06888997078870497,0.05647517039922103,1.82036,1.85791,3798,4707,5611,810,14926,1922,803374
2014-03-31,7905,528,525,13.3207,0.0667931688804554,0.06641366223908918,1.75391,1.82094,3523,4554,5812,772,14661,1887,805133
2014-04-07,7531,498,595,14.5133,0.06612667640419599,0.07900677200902935,1.74542,1.83453,3582,4589,5659,807,14637,1866,797863
2014-04-14,7179,450,624,14.9603,0.06268282490597576,0.08692018386961972,1.67236,1.75446,3574,4259,5587,786,14206,1845,809707
2014-04-21,6648,396,516,13.7184,0.05956678700361011,0.0776173285198556,1.51659,1.51636,3130,3604,4279,710,11723,1810,773101
2014-04-28,6317,355,469,13.0442,0.05619756213392433,0.07424410321355074,1.44778,1.40334,2846,3540,3770,658,10814,1771,770592
2014-05-05,5865,295,447,12.6513,0.05029838022165388,0.07621483375959079,1.29028,1.2593,2501,2997,3591,559,9648,1746,766139
2014-05-12,5436,243,354,10.9823,0.04470198675496689,0.06512141280353201,1.37388,1.32482,2789,2843,3615,528,9775,1714,737834
2014-05-19,5315,229,322,10.3669,0.04308560677328316,0.060583254938852305,1.34208,1.27576,2544,2701,3256,532,9033,1660,708049
2014-05-26,4833,171,236,8.42127,0.035381750465549346,0.04883095385888682,1.34563,1.29483,2733,2513,3068,483,8797,1570,679395
2014-06-02,4757,198,225,8.89216,0.04162287155770444,0.04729871767920959,1.21291,1.2261,2528,2167,2459,504,7658,1554,624582
2014-06-09,4310,151,160,7.21578,0.03503480278422274,0.037122969837587005,1.19291,1.14538,2383,2099,2349,398,7229,1461,631143
2014-06-16,4140,154,140,7.10145,0.03719806763285024,0.033816425120772944,1.14146,1.0678,2227,1974,2181,401,6783,1461,635233
2014-06-23,3877,115,113,5.88084,0.029662109878772245,0.02914624709827186,1.06503,1.07269,2159,1813,2009,388,6369,1392,593740
